,Content ID,Reaction Type,Datetime,Content Type,Category,Sentiment,Score,,Datetime,Month,Count post,,Category,Score,Count,Reaction Type,,,Month,Count post
15691,140a5163-66d8-4a11-8d4e-a670483bb852,like,12/12/2020 5:10,photo,science,positive,50,,12/12/2020,12,2092,,,,,,,,,
15692,140a5163-66d8-4a11-8d4e-a670483bb852,indifferent,11/2/2021 10:35,photo,science,neutral,20,,2/11/2021,2,1914,,,,,,,,,
15693,140a5163-66d8-4a11-8d4e-a670483bb852,super love,2/4/2021 4:53,photo,science,positive,75,,4/2/2021,4,1974,,,,,,,,,
15694,140a5163-66d8-4a11-8d4e-a670483bb852,worried,25/7/20 23:37,photo,science,negative,12,,7/25/2020,7,2070,,,,,,,,,
15695,140a5163-66d8-4a11-8d4e-a670483bb852,cherish,12/4/2021 13:56,photo,science,positive,70,,4/12/2021,4,1974,,,,,,,,,
15696,140a5163-66d8-4a11-8d4e-a670483bb852,dislike,25/6/20 6:01,photo,science,negative,10,,6/25/2020,6,2021,,,,,,,,,
15697,140a5163-66d8-4a11-8d4e-a670483bb852,disgust,27/1/21 2:44,photo,science,negative,0,,1/27/2021,1,2126,,,,,,,,,
15698,140a5163-66d8-4a11-8d4e-a670483bb852,disgust,12/4/2021 23:02,photo,science,negative,0,,4/12/2021,4,1974,,,,,,,,,
15699,140a5163-66d8-4a11-8d4e-a670483bb852,peeking,14/3/21 6:10,photo,science,neutral,35,,3/14/2021,3,2012,,,,,,,,,
15700,140a5163-66d8-4a11-8d4e-a670483bb852,heart,14/2/21 4:49,photo,science,positive,60,,2/14/2021,2,1914,,,,,,,,,
15701,140a5163-66d8-4a11-8d4e-a670483bb852,disgust,20/2/21 16:44,photo,science,negative,0,,2/20/2021,2,1914,,,,,,,,,
15702,140a5163-66d8-4a11-8d4e-a670483bb852,heart,2/6/2021 19:45,photo,science,positive,60,,6/2/2021,6,2021,,,,,,,,,
15703,140a5163-66d8-4a11-8d4e-a670483bb852,want,13/6/21 7:56,photo,science,positive,70,,6/13/2021,6,2021,,,,,,,,,
15704,140a5163-66d8-4a11-8d4e-a670483bb852,intrigued,22/10/20 10:56,photo,science,positive,45,,10/22/2020,10,2056,,,,,,,,,
15705,140a5163-66d8-4a11-8d4e-a670483bb852,worried,10/4/2021 15:40,photo,science,negative,12,,4/10/2021,4,1974,,,,,,,,,
15706,140a5163-66d8-4a11-8d4e-a670483bb852,adore,22/10/20 8:42,photo,science,positive,72,,10/22/2020,10,2056,,,,,,,,,
15707,140a5163-66d8-4a11-8d4e-a670483bb852,peeking,21/8/20 19:32,photo,science,neutral,35,,8/21/2020,8,2114,,,,,,,,,
15708,140a5163-66d8-4a11-8d4e-a670483bb852,like,24/8/20 7:48,photo,science,positive,50,,8/24/2020,8,2114,,,,,,,,,
15709,436536b2-6d05-4e20-af6e-cade48b4bcf9,disgust,21/11/20 13:34,audio,cooking,negative,0,,11/21/2020,11,2034,,,,,,,,,
15710,436536b2-6d05-4e20-af6e-cade48b4bcf9,heart,11/4/2021 15:53,audio,cooking,positive,60,,4/11/2021,4,1974,,,,,,,,,
15711,436536b2-6d05-4e20-af6e-cade48b4bcf9,adore,21/4/21 11:29,audio,cooking,positive,72,,4/21/2021,4,1974,,,,,,,,,
15712,436536b2-6d05-4e20-af6e-cade48b4bcf9,interested,13/2/21 19:34,audio,cooking,positive,30,,2/13/2021,2,1914,,,,,,,,,
15713,436536b2-6d05-4e20-af6e-cade48b4bcf9,love,14/3/21 19:53,audio,cooking,positive,65,,3/14/2021,3,2012,,,,,,,,,
15714,436536b2-6d05-4e20-af6e-cade48b4bcf9,want,24/5/21 19:11,audio,cooking,positive,70,,5/24/2021,5,2138,,,,,,,,,
15715,436536b2-6d05-4e20-af6e-cade48b4bcf9,interested,20/4/21 20:51,audio,cooking,positive,30,,4/20/2021,4,1974,,,,,,,,,
15716,436536b2-6d05-4e20-af6e-cade48b4bcf9,like,15/10/20 9:18,audio,cooking,positive,50,,10/15/2020,10,2056,,,,,,,,,
15717,436536b2-6d05-4e20-af6e-cade48b4bcf9,disgust,14/1/21 6:43,audio,cooking,negative,0,,1/14/2021,1,2126,,,,,,,,,
15718,436536b2-6d05-4e20-af6e-cade48b4bcf9,like,28/12/20 12:18,audio,cooking,positive,50,,12/28/2020,12,2092,,,,,,,,,
15719,436536b2-6d05-4e20-af6e-cade48b4bcf9,heart,17/12/20 9:58,audio,cooking,positive,60,,12/17/2020,12,2092,,,,,,,,,
15720,436536b2-6d05-4e20-af6e-cade48b4bcf9,peeking,16/8/20 12:24,audio,cooking,neutral,35,,8/16/2020,8,2114,,,,,,,,,
15721,436536b2-6d05-4e20-af6e-cade48b4bcf9,dislike,27/7/20 2:37,audio,cooking,negative,10,,7/27/2020,7,2070,,,,,,,,,
15722,436536b2-6d05-4e20-af6e-cade48b4bcf9,peeking,12/6/2021 5:22,audio,cooking,neutral,35,,6/12/2021,6,2021,,,,,,,,,
15723,436536b2-6d05-4e20-af6e-cade48b4bcf9,cherish,13/8/20 14:05,audio,cooking,positive,70,,8/13/2020,8,2114,,,,,,,,,
15724,9c55917b-055c-4ae0-b044-cce9fb89bfa9,worried,3/4/2021 21:13,video,soccer,negative,12,,4/3/2021,4,1974,,,,,,,,,
15725,9c55917b-055c-4ae0-b044-cce9fb89bfa9,hate,6/5/2021 13:45,video,soccer,negative,5,,5/6/2021,5,2138,,,,,,,,,
15726,9c55917b-055c-4ae0-b044-cce9fb89bfa9,scared,8/8/2020 19:37,video,soccer,negative,15,,8/8/2020,8,2114,,,,,,,,,
15727,9c55917b-055c-4ae0-b044-cce9fb89bfa9,hate,24/1/21 22:13,video,soccer,negative,5,,1/24/2021,1,2126,,,,,,,,,
15728,9c55917b-055c-4ae0-b044-cce9fb89bfa9,intrigued,19/1/21 12:01,video,soccer,positive,45,,1/19/2021,1,2126,,,,,,,,,
15729,9c55917b-055c-4ae0-b044-cce9fb89bfa9,adore,5/7/2020 12:24,video,soccer,positive,72,,7/5/2020,7,2070,,,,,,,,,
15730,9c55917b-055c-4ae0-b044-cce9fb89bfa9,heart,15/11/20 12:31,video,soccer,positive,60,,11/15/2020,11,2034,,,,,,,,,
15731,9c55917b-055c-4ae0-b044-cce9fb89bfa9,scared,22/1/21 16:52,video,soccer,negative,15,,1/22/2021,1,2126,,,,,,,,,
15732,9c55917b-055c-4ae0-b044-cce9fb89bfa9,intrigued,2/3/2021 19:05,video,soccer,positive,45,,3/2/2021,3,2012,,,,,,,,,
15733,9c55917b-055c-4ae0-b044-cce9fb89bfa9,scared,1/4/2021 20:22,video,soccer,negative,15,,4/1/2021,4,1974,,,,,,,,,
15734,9c55917b-055c-4ae0-b044-cce9fb89bfa9,disgust,13/6/21 7:06,video,soccer,negative,0,,6/13/2021,6,2021,,,,,,,,,
15735,9c55917b-055c-4ae0-b044-cce9fb89bfa9,adore,11/11/2020 10:01,video,soccer,positive,72,,11/11/2020,11,2034,,,,,,,,,
15736,9c55917b-055c-4ae0-b044-cce9fb89bfa9,scared,26/2/21 23:58,video,soccer,negative,15,,2/26/2021,2,1914,,,,,,,,,
15737,9c55917b-055c-4ae0-b044-cce9fb89bfa9,heart,7/4/2021 5:09,video,soccer,positive,60,,4/7/2021,4,1974,,,,,,,,,
15738,5e813176-850f-4791-a750-4961429c2458,adore,15/5/21 6:56,GIF,soccer,positive,72,,5/15/2021,5,2138,,,,,,,,,
15739,5e813176-850f-4791-a750-4961429c2458,super love,14/7/20 19:32,GIF,soccer,positive,75,,7/14/2020,7,2070,,,,,,,,,
15740,5e813176-850f-4791-a750-4961429c2458,peeking,11/8/2020 17:00,GIF,soccer,neutral,35,,8/11/2020,8,2114,,,,,,,,,
15741,5e813176-850f-4791-a750-4961429c2458,dislike,16/6/21 11:01,GIF,soccer,negative,10,,6/16/2021,6,2021,,,,,,,,,
15742,5e813176-850f-4791-a750-4961429c2458,disgust,1/9/2020 14:46,GIF,soccer,negative,0,,9/1/2020,9,2022,,,,,,,,,
15743,5e813176-850f-4791-a750-4961429c2458,adore,19/12/20 21:09,GIF,soccer,positive,72,,12/19/2020,12,2092,,,,,,,,,
15744,5e813176-850f-4791-a750-4961429c2458,scared,12/4/2021 4:21,GIF,soccer,negative,15,,4/12/2021,4,1974,,,,,,,,,
15745,5e813176-850f-4791-a750-4961429c2458,love,2/3/2021 13:05,GIF,soccer,positive,65,,3/2/2021,3,2012,,,,,,,,,
15746,efda0319-e547-484a-84b5-c5041a57502c,hate,2/3/2021 8:41,photo,dogs,negative,5,,3/2/2021,3,2012,,,,,,,,,
15747,efda0319-e547-484a-84b5-c5041a57502c,scared,10/1/2021 5:47,photo,dogs,negative,15,,1/10/2021,1,2126,,,,,,,,,
15748,efda0319-e547-484a-84b5-c5041a57502c,intrigued,25/7/20 5:34,photo,dogs,positive,45,,7/25/2020,7,2070,,,,,,,,,
15749,efda0319-e547-484a-84b5-c5041a57502c,want,22/3/21 9:06,photo,dogs,positive,70,,3/22/2021,3,2012,,,,,,,,,
15750,efda0319-e547-484a-84b5-c5041a57502c,adore,12/4/2021 6:31,photo,dogs,positive,72,,4/12/2021,4,1974,,,,,,,,,
15751,efda0319-e547-484a-84b5-c5041a57502c,indifferent,19/7/20 9:42,photo,dogs,neutral,20,,7/19/2020,7,2070,,,,,,,,,
15752,efda0319-e547-484a-84b5-c5041a57502c,disgust,4/8/2020 21:47,photo,dogs,negative,0,,8/4/2020,8,2114,,,,,,,,,
15753,efda0319-e547-484a-84b5-c5041a57502c,intrigued,6/8/2020 3:48,photo,dogs,positive,45,,8/6/2020,8,2114,,,,,,,,,
15754,efda0319-e547-484a-84b5-c5041a57502c,adore,22/8/20 0:30,photo,dogs,positive,72,,8/22/2020,8,2114,,,,,,,,,
15755,efda0319-e547-484a-84b5-c5041a57502c,indifferent,18/1/21 3:33,photo,dogs,neutral,20,,1/18/2021,1,2126,,,,,,,,,
15756,efda0319-e547-484a-84b5-c5041a57502c,adore,28/12/20 4:50,photo,dogs,positive,72,,12/28/2020,12,2092,,,,,,,,,
15757,efda0319-e547-484a-84b5-c5041a57502c,like,8/10/2020 23:31,photo,dogs,positive,50,,10/8/2020,10,2056,,,,,,,,,
15758,efda0319-e547-484a-84b5-c5041a57502c,love,9/8/2020 17:52,photo,dogs,positive,65,,8/9/2020,8,2114,,,,,,,,,
15759,efda0319-e547-484a-84b5-c5041a57502c,want,16/4/21 16:28,photo,dogs,positive,70,,4/16/2021,4,1974,,,,,,,,,
15760,efda0319-e547-484a-84b5-c5041a57502c,super love,20/4/21 20:00,photo,dogs,positive,75,,4/20/2021,4,1974,,,,,,,,,
15761,efda0319-e547-484a-84b5-c5041a57502c,scared,25/11/20 22:19,photo,dogs,negative,15,,11/25/2020,11,2034,,,,,,,,,
15762,efda0319-e547-484a-84b5-c5041a57502c,scared,8/4/2021 1:32,photo,dogs,negative,15,,4/8/2021,4,1974,,,,,,,,,
15763,efda0319-e547-484a-84b5-c5041a57502c,cherish,19/10/20 5:58,photo,dogs,positive,70,,10/19/2020,10,2056,,,,,,,,,
15764,efda0319-e547-484a-84b5-c5041a57502c,super love,10/12/2020 13:05,photo,dogs,positive,75,,12/10/2020,12,2092,,,,,,,,,
15765,efda0319-e547-484a-84b5-c5041a57502c,disgust,8/10/2020 7:35,photo,dogs,negative,0,,10/8/2020,10,2056,,,,,,,,,
15766,efda0319-e547-484a-84b5-c5041a57502c,adore,6/9/2020 6:25,photo,dogs,positive,72,,9/6/2020,9,2022,,,,,,,,,
15767,efda0319-e547-484a-84b5-c5041a57502c,hate,12/4/2021 6:58,photo,dogs,negative,5,,4/12/2021,4,1974,,,,,,,,,
15768,efda0319-e547-484a-84b5-c5041a57502c,indifferent,26/12/20 0:40,photo,dogs,neutral,20,,12/26/2020,12,2092,,,,,,,,,
15769,efda0319-e547-484a-84b5-c5041a57502c,peeking,19/12/20 8:22,photo,dogs,neutral,35,,12/19/2020,12,2092,,,,,,,,,
15770,efda0319-e547-484a-84b5-c5041a57502c,peeking,25/1/21 19:30,photo,dogs,neutral,35,,1/25/2021,1,2126,,,,,,,,,
15771,efda0319-e547-484a-84b5-c5041a57502c,disgust,30/3/21 1:41,photo,dogs,negative,0,,3/30/2021,3,2012,,,,,,,,,
15772,efda0319-e547-484a-84b5-c5041a57502c,worried,8/3/2021 23:12,photo,dogs,negative,12,,3/8/2021,3,2012,,,,,,,,,
15773,efda0319-e547-484a-84b5-c5041a57502c,disgust,4/4/2021 8:23,photo,dogs,negative,0,,4/4/2021,4,1974,,,,,,,,,
15774,efda0319-e547-484a-84b5-c5041a57502c,like,18/12/20 4:00,photo,dogs,positive,50,,12/18/2020,12,2092,,,,,,,,,
15775,efda0319-e547-484a-84b5-c5041a57502c,intrigued,13/6/21 18:15,photo,dogs,positive,45,,6/13/2021,6,2021,,,,,,,,,
15776,efda0319-e547-484a-84b5-c5041a57502c,intrigued,27/6/20 11:19,photo,dogs,positive,45,,6/27/2020,6,2021,,,,,,,,,
15777,efda0319-e547-484a-84b5-c5041a57502c,like,1/7/2020 16:27,photo,dogs,positive,50,,7/1/2020,7,2070,,,,,,,,,
15778,efda0319-e547-484a-84b5-c5041a57502c,interested,7/4/2021 1:26,photo,dogs,positive,30,,4/7/2021,4,1974,,,,,,,,,
15779,efda0319-e547-484a-84b5-c5041a57502c,disgust,13/6/21 4:04,photo,dogs,negative,0,,6/13/2021,6,2021,,,,,,,,,
15780,efda0319-e547-484a-84b5-c5041a57502c,dislike,5/9/2020 14:44,photo,dogs,negative,10,,9/5/2020,9,2022,,,,,,,,,
15781,efda0319-e547-484a-84b5-c5041a57502c,like,22/8/20 21:15,photo,dogs,positive,50,,8/22/2020,8,2114,,,,,,,,,
15782,efda0319-e547-484a-84b5-c5041a57502c,super love,1/1/2021 2:14,photo,dogs,positive,75,,1/1/2021,1,2126,,,,,,,,,
15783,efda0319-e547-484a-84b5-c5041a57502c,hate,8/11/2020 1:42,photo,dogs,negative,5,,11/8/2020,11,2034,,,,,,,,,
15784,efda0319-e547-484a-84b5-c5041a57502c,indifferent,24/12/20 8:13,photo,dogs,neutral,20,,12/24/2020,12,2092,,,,,,,,,
15785,efda0319-e547-484a-84b5-c5041a57502c,worried,28/1/21 20:02,photo,dogs,negative,12,,1/28/2021,1,2126,,,,,,,,,
15786,efda0319-e547-484a-84b5-c5041a57502c,indifferent,10/7/2020 12:55,photo,dogs,neutral,20,,7/10/2020,7,2070,,,,,,,,,
15787,efda0319-e547-484a-84b5-c5041a57502c,love,24/2/21 9:01,photo,dogs,positive,65,,2/24/2021,2,1914,,,,,,,,,
15788,a881e5c8-4f16-4823-85a8-c595fe220385,interested,24/3/21 13:14,video,soccer,positive,30,,3/24/2021,3,2012,,,,,,,,,
15789,a881e5c8-4f16-4823-85a8-c595fe220385,intrigued,29/12/20 9:21,video,soccer,positive,45,,12/29/2020,12,2092,,,,,,,,,
15790,a881e5c8-4f16-4823-85a8-c595fe220385,heart,6/2/2021 5:25,video,soccer,positive,60,,2/6/2021,2,1914,,,,,,,,,
15791,a881e5c8-4f16-4823-85a8-c595fe220385,worried,16/7/20 12:03,video,soccer,negative,12,,7/16/2020,7,2070,,,,,,,,,
15792,a881e5c8-4f16-4823-85a8-c595fe220385,interested,6/8/2020 18:05,video,soccer,positive,30,,8/6/2020,8,2114,,,,,,,,,
15793,a881e5c8-4f16-4823-85a8-c595fe220385,intrigued,14/9/20 9:57,video,soccer,positive,45,,9/14/2020,9,2022,,,,,,,,,
15794,a881e5c8-4f16-4823-85a8-c595fe220385,adore,10/4/2021 10:48,video,soccer,positive,72,,4/10/2021,4,1974,,,,,,,,,
15795,a881e5c8-4f16-4823-85a8-c595fe220385,intrigued,7/6/2021 2:21,video,soccer,positive,45,,6/7/2021,6,2021,,,,,,,,,
15796,a881e5c8-4f16-4823-85a8-c595fe220385,super love,16/11/20 16:19,video,soccer,positive,75,,11/16/2020,11,2034,,,,,,,,,
15797,520450a4-c852-4a4e-9383-30657dd07533,peeking,27/10/20 12:39,photo,public speaking,neutral,35,,10/27/2020,10,2056,,,,,,,,,
15798,520450a4-c852-4a4e-9383-30657dd07533,intrigued,2/7/2020 14:33,photo,public speaking,positive,45,,7/2/2020,7,2070,,,,,,,,,
15799,520450a4-c852-4a4e-9383-30657dd07533,disgust,8/5/2021 2:36,photo,public speaking,negative,0,,5/8/2021,5,2138,,,,,,,,,
15800,520450a4-c852-4a4e-9383-30657dd07533,hate,29/9/20 23:56,photo,public speaking,negative,5,,9/29/2020,9,2022,,,,,,,,,
15801,520450a4-c852-4a4e-9383-30657dd07533,scared,6/3/2021 3:30,photo,public speaking,negative,15,,3/6/2021,3,2012,,,,,,,,,
15802,520450a4-c852-4a4e-9383-30657dd07533,interested,26/8/20 3:42,photo,public speaking,positive,30,,8/26/2020,8,2114,,,,,,,,,
15803,520450a4-c852-4a4e-9383-30657dd07533,adore,10/5/2021 10:58,photo,public speaking,positive,72,,5/10/2021,5,2138,,,,,,,,,
15804,520450a4-c852-4a4e-9383-30657dd07533,like,15/7/20 8:09,photo,public speaking,positive,50,,7/15/2020,7,2070,,,,,,,,,
15805,520450a4-c852-4a4e-9383-30657dd07533,disgust,16/5/21 7:56,photo,public speaking,negative,0,,5/16/2021,5,2138,,,,,,,,,
15806,520450a4-c852-4a4e-9383-30657dd07533,disgust,22/12/20 11:43,photo,public speaking,negative,0,,12/22/2020,12,2092,,,,,,,,,
15807,520450a4-c852-4a4e-9383-30657dd07533,adore,7/8/2020 15:44,photo,public speaking,positive,72,,8/7/2020,8,2114,,,,,,,,,
15808,520450a4-c852-4a4e-9383-30657dd07533,indifferent,13/8/20 3:00,photo,public speaking,neutral,20,,8/13/2020,8,2114,,,,,,,,,
15809,520450a4-c852-4a4e-9383-30657dd07533,hate,20/9/20 5:36,photo,public speaking,negative,5,,9/20/2020,9,2022,,,,,,,,,
15810,520450a4-c852-4a4e-9383-30657dd07533,adore,9/11/2020 2:12,photo,public speaking,positive,72,,11/9/2020,11,2034,,,,,,,,,
15811,520450a4-c852-4a4e-9383-30657dd07533,want,5/1/2021 21:07,photo,public speaking,positive,70,,1/5/2021,1,2126,,,,,,,,,
15812,520450a4-c852-4a4e-9383-30657dd07533,love,2/8/2020 10:58,photo,public speaking,positive,65,,8/2/2020,8,2114,,,,,,,,,
15813,520450a4-c852-4a4e-9383-30657dd07533,super love,16/6/21 0:14,photo,public speaking,positive,75,,6/16/2021,6,2021,,,,,,,,,
15814,520450a4-c852-4a4e-9383-30657dd07533,super love,28/6/20 19:04,photo,public speaking,positive,75,,6/28/2020,6,2021,,,,,,,,,
15815,520450a4-c852-4a4e-9383-30657dd07533,want,1/12/2020 6:00,photo,public speaking,positive,70,,12/1/2020,12,2092,,,,,,,,,
15816,520450a4-c852-4a4e-9383-30657dd07533,hate,15/3/21 11:44,photo,public speaking,negative,5,,3/15/2021,3,2012,,,,,,,,,
15817,520450a4-c852-4a4e-9383-30657dd07533,adore,22/12/20 19:50,photo,public speaking,positive,72,,12/22/2020,12,2092,,,,,,,,,
15818,15dc9c91-11a7-45d6-ba68-107e6d4dcf7b,heart,30/3/21 20:21,audio,travel,positive,60,,3/30/2021,3,2012,,,,,,,,,
15819,15dc9c91-11a7-45d6-ba68-107e6d4dcf7b,super love,16/11/20 9:23,audio,travel,positive,75,,11/16/2020,11,2034,,,,,,,,,
15820,15dc9c91-11a7-45d6-ba68-107e6d4dcf7b,cherish,20/3/21 5:50,audio,travel,positive,70,,3/20/2021,3,2012,,,,,,,,,
15821,15dc9c91-11a7-45d6-ba68-107e6d4dcf7b,dislike,16/11/20 12:33,audio,travel,negative,10,,11/16/2020,11,2034,,,,,,,,,
15822,15dc9c91-11a7-45d6-ba68-107e6d4dcf7b,peeking,6/3/2021 4:48,audio,travel,neutral,35,,3/6/2021,3,2012,,,,,,,,,
15823,15dc9c91-11a7-45d6-ba68-107e6d4dcf7b,like,7/2/2021 22:58,audio,travel,positive,50,,2/7/2021,2,1914,,,,,,,,,
15824,15dc9c91-11a7-45d6-ba68-107e6d4dcf7b,scared,12/2/2021 20:42,audio,travel,negative,15,,2/12/2021,2,1914,,,,,,,,,
15825,15dc9c91-11a7-45d6-ba68-107e6d4dcf7b,dislike,6/12/2020 16:49,audio,travel,negative,10,,12/6/2020,12,2092,,,,,,,,,
15826,15dc9c91-11a7-45d6-ba68-107e6d4dcf7b,scared,7/6/2021 11:05,audio,travel,negative,15,,6/7/2021,6,2021,,,,,,,,,
15827,15dc9c91-11a7-45d6-ba68-107e6d4dcf7b,like,13/4/21 0:47,audio,travel,positive,50,,4/13/2021,4,1974,,,,,,,,,
15828,15dc9c91-11a7-45d6-ba68-107e6d4dcf7b,heart,6/2/2021 13:49,audio,travel,positive,60,,2/6/2021,2,1914,,,,,,,,,
15829,15dc9c91-11a7-45d6-ba68-107e6d4dcf7b,hate,1/9/2020 11:49,audio,travel,negative,5,,9/1/2020,9,2022,,,,,,,,,
15830,c2fbcf27-369b-4385-925a-ca2eca1403c1,super love,13/10/20 20:12,audio,culture,positive,75,,10/13/2020,10,2056,,,,,,,,,
15831,c2fbcf27-369b-4385-925a-ca2eca1403c1,like,12/11/2020 7:44,audio,culture,positive,50,,11/12/2020,11,2034,,,,,,,,,
15832,c2fbcf27-369b-4385-925a-ca2eca1403c1,indifferent,6/8/2020 14:07,audio,culture,neutral,20,,8/6/2020,8,2114,,,,,,,,,
15833,c2fbcf27-369b-4385-925a-ca2eca1403c1,cherish,26/12/20 13:09,audio,culture,positive,70,,12/26/2020,12,2092,,,,,,,,,
15834,c2fbcf27-369b-4385-925a-ca2eca1403c1,worried,19/2/21 10:19,audio,culture,negative,12,,2/19/2021,2,1914,,,,,,,,,
15835,c2fbcf27-369b-4385-925a-ca2eca1403c1,hate,26/6/20 0:58,audio,culture,negative,5,,6/26/2020,6,2021,,,,,,,,,
15836,c2fbcf27-369b-4385-925a-ca2eca1403c1,love,17/4/21 18:58,audio,culture,positive,65,,4/17/2021,4,1974,,,,,,,,,
15837,c2fbcf27-369b-4385-925a-ca2eca1403c1,interested,8/5/2021 15:15,audio,culture,positive,30,,5/8/2021,5,2138,,,,,,,,,
15838,c2fbcf27-369b-4385-925a-ca2eca1403c1,super love,13/5/21 0:39,audio,culture,positive,75,,5/13/2021,5,2138,,,,,,,,,
15839,c2fbcf27-369b-4385-925a-ca2eca1403c1,scared,31/3/21 6:00,audio,culture,negative,15,,3/31/2021,3,2012,,,,,,,,,
15840,c2fbcf27-369b-4385-925a-ca2eca1403c1,scared,21/9/20 17:03,audio,culture,negative,15,,9/21/2020,9,2022,,,,,,,,,
15841,c2fbcf27-369b-4385-925a-ca2eca1403c1,disgust,20/1/21 19:27,audio,culture,negative,0,,1/20/2021,1,2126,,,,,,,,,
15842,c2fbcf27-369b-4385-925a-ca2eca1403c1,worried,29/12/20 4:20,audio,culture,negative,12,,12/29/2020,12,2092,,,,,,,,,
15843,c2fbcf27-369b-4385-925a-ca2eca1403c1,cherish,19/12/20 4:52,audio,culture,positive,70,,12/19/2020,12,2092,,,,,,,,,
15844,c2fbcf27-369b-4385-925a-ca2eca1403c1,heart,25/8/20 18:28,audio,culture,positive,60,,8/25/2020,8,2114,,,,,,,,,
15845,c2fbcf27-369b-4385-925a-ca2eca1403c1,peeking,30/5/21 18:37,audio,culture,neutral,35,,5/30/2021,5,2138,,,,,,,,,
15846,c2fbcf27-369b-4385-925a-ca2eca1403c1,worried,15/8/20 17:11,audio,culture,negative,12,,8/15/2020,8,2114,,,,,,,,,
15847,c2fbcf27-369b-4385-925a-ca2eca1403c1,heart,5/6/2021 21:50,audio,culture,positive,60,,6/5/2021,6,2021,,,,,,,,,
15848,c2fbcf27-369b-4385-925a-ca2eca1403c1,hate,24/6/20 7:50,audio,culture,negative,5,,6/24/2020,6,2021,,,,,,,,,
15849,c2fbcf27-369b-4385-925a-ca2eca1403c1,adore,24/2/21 1:34,audio,culture,positive,72,,2/24/2021,2,1914,,,,,,,,,
15850,c2fbcf27-369b-4385-925a-ca2eca1403c1,disgust,19/12/20 14:34,audio,culture,negative,0,,12/19/2020,12,2092,,,,,,,,,
15851,c2fbcf27-369b-4385-925a-ca2eca1403c1,hate,2/7/2020 2:47,audio,culture,negative,5,,7/2/2020,7,2070,,,,,,,,,
15852,c2fbcf27-369b-4385-925a-ca2eca1403c1,want,29/1/21 14:09,audio,culture,positive,70,,1/29/2021,1,2126,,,,,,,,,
15853,c2fbcf27-369b-4385-925a-ca2eca1403c1,super love,11/12/2020 7:27,audio,culture,positive,75,,12/11/2020,12,2092,,,,,,,,,
15854,c2fbcf27-369b-4385-925a-ca2eca1403c1,scared,10/12/2020 10:46,audio,culture,negative,15,,12/10/2020,12,2092,,,,,,,,,
15855,c2fbcf27-369b-4385-925a-ca2eca1403c1,worried,28/12/20 13:19,audio,culture,negative,12,,12/28/2020,12,2092,,,,,,,,,
15856,c2fbcf27-369b-4385-925a-ca2eca1403c1,want,11/3/2021 6:46,audio,culture,positive,70,,3/11/2021,3,2012,,,,,,,,,
15857,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,cherish,24/5/21 7:36,audio,soccer,positive,70,,5/24/2021,5,2138,,,,,,,,,
15858,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,interested,23/9/20 0:01,audio,soccer,positive,30,,9/23/2020,9,2022,,,,,,,,,
15859,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,hate,4/1/2021 4:23,audio,soccer,negative,5,,1/4/2021,1,2126,,,,,,,,,
15860,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,interested,30/12/20 16:22,audio,soccer,positive,30,,12/30/2020,12,2092,,,,,,,,,
15861,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,indifferent,23/7/20 22:05,audio,soccer,neutral,20,,7/23/2020,7,2070,,,,,,,,,
15862,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,disgust,13/1/21 19:49,audio,soccer,negative,0,,1/13/2021,1,2126,,,,,,,,,
15863,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,super love,27/9/20 14:28,audio,soccer,positive,75,,9/27/2020,9,2022,,,,,,,,,
15864,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,love,24/11/20 1:34,audio,soccer,positive,65,,11/24/2020,11,2034,,,,,,,,,
15865,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,scared,11/2/2021 19:54,audio,soccer,negative,15,,2/11/2021,2,1914,,,,,,,,,
15866,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,love,29/6/20 14:24,audio,soccer,positive,65,,6/29/2020,6,2021,,,,,,,,,
15867,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,like,14/10/20 15:31,audio,soccer,positive,50,,10/14/2020,10,2056,,,,,,,,,
15868,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,heart,8/7/2020 14:02,audio,soccer,positive,60,,7/8/2020,7,2070,,,,,,,,,
15869,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,love,6/1/2021 1:46,audio,soccer,positive,65,,1/6/2021,1,2126,,,,,,,,,
15870,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,scared,7/6/2021 18:05,audio,soccer,negative,15,,6/7/2021,6,2021,,,,,,,,,
15871,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,worried,28/7/20 2:44,audio,soccer,negative,12,,7/28/2020,7,2070,,,,,,,,,
15872,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,want,20/12/20 12:30,audio,soccer,positive,70,,12/20/2020,12,2092,,,,,,,,,
15873,10683ab8-914b-43ae-ad2d-b2fd6a48dc33,interested,21/1/21 16:47,audio,soccer,positive,30,,1/21/2021,1,2126,,,,,,,,,
